ts_hour,wind_speed_mps,wind_gust_mps,rain_mm,visibility_km,storm_flag
2025-07-15 00:00:00,7.25,8.96,0.0,12.44,0
2025-07-15 01:00:00,5.84,10.13,0.0,12.33,0
2025-07-15 02:00:00,7.69,10.81,0.0,12.64,0
2025-07-15 03:00:00,6.68,10.3,0.0,11.44,0
2025-07-15 04:00:00,6.56,7.06,0.0,13.8,0
2025-07-15 05:00:00,6.9,9.55,0.0,11.72,0
2025-07-15 06:00:00,6.04,8.34,7.4,8.9,0
2025-07-15 07:00:00,6.9,7.4,0.0,12.96,0
2025-07-15 08:00:00,6.61,7.35,0.0,12.72,0
2025-07-15 09:00:00,7.35,9.08,0.0,11.48,0
2025-07-15 10:00:00,7.32,7.82,0.0,12.54,0
2025-07-15 11:00:00,5.72,6.76,20.79,4.38,0
2025-07-15 12:00:00,8.12,9.57,0.0,12.34,0
2025-07-15 13:00:00,6.4,9.09,0.0,12.19,0
2025-07-15 14:00:00,8.2,9.35,0.0,14.04,0
2025-07-15 15:00:00,6.52,7.99,0.0,13.11,0
2025-07-15 16:00:00,6.19,9.42,0.0,12.85,0
2025-07-15 17:00:00,5.44,5.94,0.0,12.61,0
2025-07-15 18:00:00,6.74,9.01,0.0,11.0,0
2025-07-15 19:00:00,6.07,8.53,0.0,12.15,0
2025-07-15 20:00:00,7.14,9.64,0.0,11.65,0
2025-07-15 21:00:00,8.16,9.56,0.0,11.96,0
2025-07-15 22:00:00,5.53,6.25,0.0,12.07,0
2025-07-15 23:00:00,7.33,11.15,0.0,10.63,0
2025-07-16 00:00:00,7.55,8.52,0.0,11.77,0
2025-07-16 01:00:00,7.6,8.26,0.0,12.1,0
2025-07-16 02:00:00,6.72,8.75,0.0,12.74,0
2025-07-16 03:00:00,6.91,8.03,0.0,11.37,0
2025-07-16 04:00:00,6.84,10.1,7.39,8.78,0
2025-07-16 05:00:00,6.89,8.57,0.3,11.21,0
2025-07-16 06:00:00,6.64,10.05,0.0,11.75,0
2025-07-16 07:00:00,7.49,10.03,0.0,11.1,0
2025-07-16 08:00:00,6.63,8.16,0.0,13.06,0
2025-07-16 09:00:00,7.93,11.27,0.0,12.62,0
2025-07-16 10:00:00,7.31,8.53,0.0,14.17,0
2025-07-16 11:00:00,7.25,8.87,0.0,11.57,0
2025-07-16 12:00:00,6.52,9.15,0.0,12.69,0
2025-07-16 13:00:00,6.72,8.99,0.0,11.03,0
2025-07-16 14:00:00,6.15,7.34,0.0,13.18,0
2025-07-16 15:00:00,7.21,7.71,0.0,11.83,0
2025-07-16 16:00:00,5.62,7.6,5.95,9.85,0
2025-07-16 17:00:00,6.52,7.65,0.0,13.02,0
2025-07-16 18:00:00,4.48,6.51,0.0,12.97,0
2025-07-16 19:00:00,6.93,8.42,0.0,11.22,0
2025-07-16 20:00:00,5.48,6.62,0.0,11.92,0
2025-07-16 21:00:00,5.18,6.86,0.0,13.14,0
2025-07-16 22:00:00,5.08,6.99,0.0,11.71,0
2025-07-16 23:00:00,5.18,8.01,0.0,12.24,0
2025-07-17 00:00:00,6.31,8.82,0.0,12.43,0
2025-07-17 01:00:00,8.9,13.41,0.0,13.13,0
2025-07-17 02:00:00,6.52,8.69,0.0,12.53,0
2025-07-17 03:00:00,4.81,6.0,0.0,11.81,0
2025-07-17 04:00:00,8.02,9.82,0.0,10.43,0
2025-07-17 05:00:00,6.33,9.01,0.0,12.56,0
2025-07-17 06:00:00,8.67,11.87,0.0,12.14,0
2025-07-17 07:00:00,7.16,10.77,0.0,13.42,0
2025-07-17 08:00:00,7.25,8.03,0.0,12.46,0
2025-07-17 09:00:00,8.89,12.43,0.0,11.55,0
2025-07-17 10:00:00,8.03,9.98,6.1,8.87,0
2025-07-17 11:00:00,5.6,6.49,0.0,11.86,0
2025-07-17 12:00:00,5.57,7.33,0.0,12.29,0
2025-07-17 13:00:00,4.54,8.0,0.0,12.08,0
2025-07-17 14:00:00,9.61,12.16,0.0,10.99,0
2025-07-17 15:00:00,5.29,5.84,1.96,9.08,0
2025-07-17 16:00:00,7.6,8.16,0.0,11.23,0
2025-07-17 17:00:00,5.48,6.0,0.0,10.05,0
2025-07-17 18:00:00,4.79,5.92,0.0,11.21,0
2025-07-17 19:00:00,6.14,8.24,0.0,12.19,0
2025-07-17 20:00:00,5.81,6.45,0.0,13.16,0
2025-07-17 21:00:00,7.29,8.77,0.0,10.04,0
2025-07-17 22:00:00,7.47,11.15,0.0,11.18,0
2025-07-17 23:00:00,5.98,9.92,0.0,12.32,0
2025-07-18 00:00:00,5.21,9.07,11.18,7.73,0
2025-07-18 01:00:00,5.71,6.21,0.0,12.13,0
2025-07-18 02:00:00,4.6,8.61,0.0,12.3,0
2025-07-18 03:00:00,7.17,9.28,0.0,11.67,0
2025-07-18 04:00:00,7.61,9.71,0.0,12.96,0
2025-07-18 05:00:00,6.34,9.57,0.0,13.94,0
2025-07-18 06:00:00,6.22,9.06,0.0,11.15,0
2025-07-18 07:00:00,7.69,8.19,3.84,11.4,0
2025-07-18 08:00:00,6.87,8.14,0.0,13.69,0
2025-07-18 09:00:00,7.25,8.81,11.96,8.97,0
2025-07-18 10:00:00,6.9,7.4,0.0,11.45,0
2025-07-18 11:00:00,7.44,10.64,0.0,11.74,0
2025-07-18 12:00:00,6.26,9.98,0.0,10.61,0
2025-07-18 13:00:00,6.14,8.13,17.82,5.31,0
2025-07-18 14:00:00,4.28,6.64,0.0,11.57,0
2025-07-18 15:00:00,6.31,8.3,0.0,12.37,0
2025-07-18 16:00:00,6.35,8.47,0.0,11.09,0
2025-07-18 17:00:00,5.95,9.29,0.0,12.06,0
2025-07-18 18:00:00,8.43,8.93,12.61,7.75,0
2025-07-18 19:00:00,6.36,8.94,0.0,11.63,0
2025-07-18 20:00:00,6.06,8.07,0.0,12.67,0
2025-07-18 21:00:00,6.97,8.11,11.76,7.52,0
2025-07-18 22:00:00,9.07,10.47,3.89,10.9,0
2025-07-18 23:00:00,7.03,11.23,0.0,10.96,0
2025-07-19 00:00:00,4.31,4.81,0.0,11.38,0
2025-07-19 01:00:00,7.71,9.5,0.0,12.77,0
2025-07-19 02:00:00,6.33,10.28,0.0,10.66,0
2025-07-19 03:00:00,5.24,5.74,0.0,12.6,0
2025-07-19 04:00:00,9.71,11.16,0.0,11.74,0
2025-07-19 05:00:00,9.53,11.58,0.0,10.37,0
2025-07-19 06:00:00,6.7,9.19,3.1,10.56,0
2025-07-19 07:00:00,6.68,8.58,0.0,12.59,0
2025-07-19 08:00:00,7.87,8.79,0.0,13.85,0
2025-07-19 09:00:00,6.48,9.02,0.0,13.49,0
2025-07-19 10:00:00,7.22,9.1,0.0,11.26,0
2025-07-19 11:00:00,6.33,9.09,0.0,12.64,0
2025-07-19 12:00:00,6.5,9.61,0.0,11.64,0
2025-07-19 13:00:00,5.09,5.59,10.12,7.97,0
2025-07-19 14:00:00,7.57,10.81,0.0,12.8,0
2025-07-19 15:00:00,7.86,9.55,0.0,12.18,0
2025-07-19 16:00:00,6.17,9.16,0.0,12.18,0
2025-07-19 17:00:00,6.17,8.76,0.0,10.66,0
2025-07-19 18:00:00,6.94,11.16,0.0,11.23,0
2025-07-19 19:00:00,6.21,8.22,0.0,11.28,0
2025-07-19 20:00:00,8.36,9.88,0.0,12.41,0
2025-07-19 21:00:00,4.84,6.22,1.71,11.99,0
2025-07-19 22:00:00,7.61,8.37,0.0,13.39,0
2025-07-19 23:00:00,6.64,9.61,0.0,11.25,0
2025-07-20 00:00:00,5.68,6.36,0.0,13.41,0
2025-07-20 01:00:00,9.93,12.89,0.0,11.79,0
2025-07-20 02:00:00,10.29,12.02,0.0,12.06,0
2025-07-20 03:00:00,7.34,7.84,0.0,11.91,0
2025-07-20 04:00:00,8.25,12.04,0.0,12.2,0
2025-07-20 05:00:00,7.23,7.73,0.0,12.56,0
2025-07-20 06:00:00,7.45,9.36,0.0,12.83,0
2025-07-20 07:00:00,6.44,8.72,0.0,11.8,0
2025-07-20 08:00:00,6.18,6.68,0.0,12.07,0
2025-07-20 09:00:00,9.8,12.33,0.0,11.27,0
2025-07-20 10:00:00,7.38,8.58,0.0,12.54,0
2025-07-20 11:00:00,7.29,9.0,9.2,8.99,0
2025-07-20 12:00:00,6.05,9.67,0.0,11.38,0
2025-07-20 13:00:00,7.05,9.22,1.82,10.37,0
2025-07-20 14:00:00,4.82,6.4,0.0,12.13,0
2025-07-20 15:00:00,5.53,7.33,0.0,13.05,0
2025-07-20 16:00:00,4.89,9.02,0.0,13.27,0
2025-07-20 17:00:00,7.8,10.29,0.0,10.97,0
2025-07-20 18:00:00,4.24,5.18,0.0,12.75,0
2025-07-20 19:00:00,4.84,6.25,0.0,12.64,0
2025-07-20 20:00:00,3.88,4.45,0.0,13.11,0
2025-07-20 21:00:00,5.39,6.85,0.0,12.38,0
2025-07-20 22:00:00,6.07,10.0,0.0,11.73,0
2025-07-20 23:00:00,7.99,9.79,0.0,12.63,0
2025-07-21 00:00:00,6.8,7.3,0.0,9.94,0
2025-07-21 01:00:00,6.78,9.3,9.71,7.81,0
2025-07-21 02:00:00,7.83,9.36,0.0,11.3,0
2025-07-21 03:00:00,7.1,9.78,0.0,11.46,0
2025-07-21 04:00:00,10.65,12.36,0.07,10.76,0
2025-07-21 05:00:00,7.13,10.87,21.72,3.95,0
2025-07-21 06:00:00,8.37,9.27,0.0,11.56,0
2025-07-21 07:00:00,8.83,9.44,0.0,11.79,0
2025-07-21 08:00:00,7.02,10.14,0.0,12.23,0
2025-07-21 09:00:00,7.83,8.33,9.48,7.68,0
2025-07-21 10:00:00,6.87,8.66,0.0,11.64,0
2025-07-21 11:00:00,7.61,10.57,11.3,7.97,0
2025-07-21 12:00:00,7.19,7.69,5.51,8.59,0
2025-07-21 13:00:00,6.69,8.77,0.0,11.94,0
2025-07-21 14:00:00,5.28,5.78,0.0,12.19,0
2025-07-21 15:00:00,8.74,9.24,0.0,12.61,0
2025-07-21 16:00:00,7.08,7.8,6.35,8.72,0
2025-07-21 17:00:00,4.39,6.17,0.0,11.88,0
2025-07-21 18:00:00,5.77,6.92,26.4,3.75,0
2025-07-21 19:00:00,4.41,7.74,0.0,10.61,0
2025-07-21 20:00:00,7.29,9.39,0.0,11.99,0
2025-07-21 21:00:00,6.48,7.89,0.0,10.78,0
2025-07-21 22:00:00,6.68,7.18,0.0,11.66,0
2025-07-21 23:00:00,5.85,8.12,8.96,8.22,0
2025-07-22 00:00:00,6.74,11.21,15.22,6.97,0
2025-07-22 01:00:00,8.27,9.42,0.0,11.76,0
2025-07-22 02:00:00,8.78,10.08,0.0,10.98,0
2025-07-22 03:00:00,8.7,9.42,0.0,13.22,0
2025-07-22 04:00:00,5.94,9.37,0.0,12.14,0
2025-07-22 05:00:00,7.66,10.78,29.6,2.43,0
2025-07-22 06:00:00,8.22,9.68,0.0,11.12,0
2025-07-22 07:00:00,7.01,8.29,0.0,11.69,0
2025-07-22 08:00:00,5.82,6.68,0.0,12.8,0
2025-07-22 09:00:00,6.14,7.79,0.0,11.4,0
2025-07-22 10:00:00,9.31,12.54,0.0,12.0,0
2025-07-22 11:00:00,5.89,7.94,0.0,11.95,0
2025-07-22 12:00:00,7.17,10.72,0.0,10.11,0
2025-07-22 13:00:00,6.72,7.86,0.0,11.94,0
2025-07-22 14:00:00,6.53,7.03,0.0,11.66,0
2025-07-22 15:00:00,6.16,11.29,0.0,11.87,0
2025-07-22 16:00:00,7.37,9.63,0.0,11.42,0
2025-07-22 17:00:00,6.38,9.32,0.0,10.97,0
2025-07-22 18:00:00,5.56,6.62,0.0,11.35,0
2025-07-22 19:00:00,6.4,6.9,0.0,11.58,0
2025-07-22 20:00:00,4.89,7.07,10.65,8.76,0
2025-07-22 21:00:00,7.12,7.62,0.0,11.55,0
2025-07-22 22:00:00,5.9,7.58,0.0,12.09,0
2025-07-22 23:00:00,6.16,9.39,0.0,12.16,0
2025-07-23 00:00:00,7.77,10.31,0.0,11.57,0
2025-07-23 01:00:00,6.88,9.18,0.0,12.78,0
2025-07-23 02:00:00,7.14,11.23,0.0,11.7,0
2025-07-23 03:00:00,9.12,11.57,0.0,11.55,0
2025-07-23 04:00:00,6.68,7.18,5.64,10.91,0
2025-07-23 05:00:00,8.53,10.35,0.0,12.11,0
2025-07-23 06:00:00,9.1,13.41,0.0,10.09,0
2025-07-23 07:00:00,9.33,10.96,0.0,9.87,0
2025-07-23 08:00:00,10.46,14.7,0.0,13.27,0
2025-07-23 09:00:00,6.95,10.18,0.0,12.07,0
2025-07-23 10:00:00,6.52,8.03,0.0,11.86,0
2025-07-23 11:00:00,8.35,9.05,20.11,3.19,0
2025-07-23 12:00:00,8.29,10.69,0.0,11.88,0
2025-07-23 13:00:00,6.0,9.53,0.0,11.16,0
2025-07-23 14:00:00,7.34,7.84,1.38,11.26,0
2025-07-23 15:00:00,9.86,12.01,0.0,11.42,0
2025-07-23 16:00:00,6.59,7.09,0.0,11.77,0
2025-07-23 17:00:00,7.49,9.09,0.0,12.15,0
2025-07-23 18:00:00,8.25,8.75,0.0,12.3,0
2025-07-23 19:00:00,9.39,12.06,0.0,11.95,0
2025-07-23 20:00:00,6.76,7.93,0.0,12.09,0
2025-07-23 21:00:00,8.1,11.48,0.0,10.57,0
2025-07-23 22:00:00,5.81,7.16,0.0,11.93,0
2025-07-23 23:00:00,6.98,8.22,0.0,12.17,0
2025-07-24 00:00:00,6.66,7.16,0.0,11.94,0
2025-07-24 01:00:00,5.14,7.61,0.0,13.19,0
2025-07-24 02:00:00,5.68,8.27,14.34,6.77,0
2025-07-24 03:00:00,8.28,11.41,0.0,10.94,0
2025-07-24 04:00:00,8.43,11.22,6.86,9.6,0
2025-07-24 05:00:00,6.72,9.2,2.11,10.8,0
2025-07-24 06:00:00,9.87,12.58,0.0,10.62,0
2025-07-24 07:00:00,6.64,9.48,0.0,11.76,0
2025-07-24 08:00:00,8.2,11.29,0.0,13.18,0
2025-07-24 09:00:00,7.27,7.77,0.0,11.7,0
2025-07-24 10:00:00,7.73,9.17,0.0,12.87,0
2025-07-24 11:00:00,8.49,8.99,0.0,12.57,0
2025-07-24 12:00:00,8.11,10.51,0.0,13.89,0
2025-07-24 13:00:00,7.84,11.8,0.0,12.36,0
2025-07-24 14:00:00,7.5,10.57,0.0,12.06,0
2025-07-24 15:00:00,5.11,6.38,1.28,11.62,0
2025-07-24 16:00:00,7.87,10.48,0.0,12.22,0
2025-07-24 17:00:00,5.16,7.57,0.0,11.79,0
2025-07-24 18:00:00,6.27,8.55,28.44,1.64,0
2025-07-24 19:00:00,6.01,6.51,0.0,12.37,0
2025-07-24 20:00:00,6.93,10.51,0.0,11.49,0
2025-07-24 21:00:00,6.05,6.64,0.0,10.51,0
2025-07-24 22:00:00,6.61,8.17,0.0,10.95,0
2025-07-24 23:00:00,8.94,12.09,0.0,13.32,0
2025-07-25 00:00:00,5.69,7.24,0.0,11.74,0
2025-07-25 01:00:00,7.45,9.54,0.0,12.61,0
2025-07-25 02:00:00,6.31,8.45,0.0,11.44,0
2025-07-25 03:00:00,8.62,10.7,0.0,12.71,0
2025-07-25 04:00:00,7.06,9.2,0.0,12.32,0
2025-07-25 05:00:00,8.06,10.32,0.0,13.59,0
2025-07-25 06:00:00,6.45,8.54,0.0,13.05,0
2025-07-25 07:00:00,9.56,10.49,0.0,12.59,0
2025-07-25 08:00:00,8.02,8.52,0.0,11.53,0
2025-07-25 09:00:00,7.97,11.17,0.0,11.06,0
2025-07-25 10:00:00,8.64,11.89,0.0,11.89,0
2025-07-25 11:00:00,5.95,8.35,10.86,8.21,0
2025-07-25 12:00:00,6.5,8.9,0.0,11.67,0
2025-07-25 13:00:00,7.24,8.14,22.63,4.64,0
2025-07-25 14:00:00,4.73,5.23,2.04,11.35,0
2025-07-25 15:00:00,4.69,6.39,0.0,12.0,0
2025-07-25 16:00:00,5.56,6.06,0.0,13.22,0
2025-07-25 17:00:00,5.1,7.32,0.0,12.08,0
2025-07-25 18:00:00,6.03,9.59,0.0,10.92,0
2025-07-25 19:00:00,7.1,8.36,0.0,12.82,0
2025-07-25 20:00:00,7.45,8.78,0.0,12.17,0
2025-07-25 21:00:00,8.85,9.64,0.0,11.78,0
2025-07-25 22:00:00,6.82,8.87,0.0,11.24,0
2025-07-25 23:00:00,7.22,9.18,0.0,13.01,0
2025-07-26 00:00:00,7.25,8.03,0.0,13.35,0
2025-07-26 01:00:00,7.88,10.97,0.0,11.46,0
2025-07-26 02:00:00,8.16,13.41,0.0,12.24,0
2025-07-26 03:00:00,8.96,12.38,2.94,11.32,0
2025-07-26 04:00:00,9.08,10.95,0.0,10.61,0
2025-07-26 05:00:00,8.68,10.53,0.0,11.97,0
2025-07-26 06:00:00,9.9,11.28,0.0,10.61,0
2025-07-26 07:00:00,8.09,9.45,0.0,11.99,0
2025-07-26 08:00:00,7.24,10.39,0.0,13.81,0
2025-07-26 09:00:00,7.31,10.51,9.85,7.39,0
2025-07-26 10:00:00,7.56,8.15,0.0,13.5,0
2025-07-26 11:00:00,6.19,8.63,0.0,13.42,0
2025-07-26 12:00:00,6.55,9.88,0.0,12.0,0
2025-07-26 13:00:00,5.71,7.29,0.0,12.41,0
2025-07-26 14:00:00,7.3,9.04,4.04,10.36,0
2025-07-26 15:00:00,7.14,9.98,0.0,11.64,0
2025-07-26 16:00:00,4.47,7.34,0.0,12.16,0
2025-07-26 17:00:00,5.73,8.24,27.08,1.9,0
2025-07-26 18:00:00,8.67,10.98,0.2,12.31,0
2025-07-26 19:00:00,7.27,9.73,0.0,12.03,0
2025-07-26 20:00:00,7.14,8.8,0.0,11.15,0
2025-07-26 21:00:00,5.92,6.58,0.0,12.57,0
2025-07-26 22:00:00,7.23,7.73,0.0,12.59,0
2025-07-26 23:00:00,7.06,9.77,0.0,12.9,0
2025-07-27 00:00:00,6.37,8.5,0.0,11.62,0
2025-07-27 01:00:00,6.94,9.49,0.0,12.82,0
2025-07-27 02:00:00,7.16,8.17,0.0,13.73,0
2025-07-27 03:00:00,6.1,8.23,0.0,12.02,0
2025-07-27 04:00:00,6.43,8.52,0.0,12.09,0
2025-07-27 05:00:00,7.86,11.39,6.71,10.19,0
2025-07-27 06:00:00,7.11,10.13,0.52,10.09,0
2025-07-27 07:00:00,7.74,8.85,10.45,7.25,0
2025-07-27 08:00:00,6.09,8.7,0.0,11.56,0
2025-07-27 09:00:00,8.85,9.96,0.0,11.73,0
2025-07-27 10:00:00,10.22,10.72,0.0,12.09,0
2025-07-27 11:00:00,8.77,12.84,13.5,7.49,0
2025-07-27 12:00:00,8.68,10.23,18.61,4.39,0
2025-07-27 13:00:00,7.87,11.12,0.0,12.92,0
2025-07-27 14:00:00,7.24,8.45,0.0,12.27,0
2025-07-27 15:00:00,6.86,7.89,0.0,12.05,0
2025-07-27 16:00:00,5.54,6.88,0.0,12.39,0
2025-07-27 17:00:00,7.38,9.68,11.17,7.6,0
2025-07-27 18:00:00,7.28,9.49,0.0,11.81,0
2025-07-27 19:00:00,6.0,8.59,0.0,11.13,0
2025-07-27 20:00:00,7.26,8.67,3.03,9.18,0
2025-07-27 21:00:00,5.93,7.98,0.0,11.81,0
2025-07-27 22:00:00,6.17,7.16,0.0,13.38,0
2025-07-27 23:00:00,8.05,11.81,0.0,11.55,0
2025-07-28 00:00:00,7.88,8.38,0.0,10.75,0
2025-07-28 01:00:00,7.29,8.31,0.0,12.45,0
2025-07-28 02:00:00,7.35,8.84,0.0,11.62,0
2025-07-28 03:00:00,8.14,13.01,0.68,12.11,0
2025-07-28 04:00:00,5.86,8.78,0.72,12.28,0
2025-07-28 05:00:00,7.23,8.21,0.0,11.59,0
2025-07-28 06:00:00,6.65,9.63,40.73,0.5,0
2025-07-28 07:00:00,8.15,10.77,6.18,9.81,0
2025-07-28 08:00:00,9.37,11.69,0.0,10.43,0
2025-07-28 09:00:00,8.5,11.34,2.28,10.78,0
2025-07-28 10:00:00,7.15,9.22,0.0,11.34,0
2025-07-28 11:00:00,6.73,8.93,0.0,10.79,0
2025-07-28 12:00:00,6.46,6.96,0.0,11.32,0
2025-07-28 13:00:00,9.56,13.29,62.52,0.5,1
2025-07-28 14:00:00,7.05,8.51,0.0,12.01,0
2025-07-28 15:00:00,7.04,7.56,2.17,9.76,0
2025-07-28 16:00:00,4.14,5.53,0.0,11.11,0
2025-07-28 17:00:00,5.18,6.62,0.0,12.01,0
2025-07-28 18:00:00,6.51,7.55,0.0,12.0,0
2025-07-28 19:00:00,6.0,8.93,0.0,11.74,0
2025-07-28 20:00:00,6.83,10.0,0.0,12.6,0
2025-07-28 21:00:00,6.94,7.44,0.0,12.3,0
2025-07-28 22:00:00,7.69,9.07,0.0,11.54,0
2025-07-28 23:00:00,4.92,6.38,0.0,11.46,0
2025-07-29 00:00:00,6.08,7.87,0.0,11.84,0
2025-07-29 01:00:00,7.49,11.54,0.0,10.33,0
2025-07-29 02:00:00,7.03,8.05,0.0,12.23,0
2025-07-29 03:00:00,7.6,11.47,0.0,10.99,0
2025-07-29 04:00:00,8.23,10.05,0.0,12.97,0
2025-07-29 05:00:00,7.29,11.17,0.0,10.63,0
2025-07-29 06:00:00,8.44,10.06,0.0,12.3,0
2025-07-29 07:00:00,8.83,10.32,0.0,10.41,0
2025-07-29 08:00:00,8.18,10.15,0.0,11.48,0
2025-07-29 09:00:00,8.84,12.39,0.0,12.32,0
2025-07-29 10:00:00,5.2,7.39,0.0,12.73,0
2025-07-29 11:00:00,6.91,9.16,0.0,12.69,0
2025-07-29 12:00:00,8.48,11.24,5.76,10.53,0
2025-07-29 13:00:00,6.16,7.11,0.0,12.64,0
2025-07-29 14:00:00,5.81,8.21,0.0,12.71,0
2025-07-29 15:00:00,6.69,7.94,33.25,0.5,0
2025-07-29 16:00:00,6.69,10.46,0.0,11.69,0
2025-07-29 17:00:00,5.99,8.49,0.0,12.54,0
2025-07-29 18:00:00,8.82,11.65,11.27,8.93,0
2025-07-29 19:00:00,6.98,7.48,0.0,11.86,0
2025-07-29 20:00:00,5.63,8.48,12.31,7.25,0
2025-07-29 21:00:00,5.11,6.9,0.0,11.53,0
2025-07-29 22:00:00,7.49,7.99,0.0,11.32,0
2025-07-29 23:00:00,6.09,8.2,0.0,12.36,0
2025-07-30 00:00:00,10.03,10.53,0.0,12.89,0
2025-07-30 01:00:00,8.17,10.9,0.0,12.37,0
2025-07-30 02:00:00,8.52,12.24,0.0,11.96,0
2025-07-30 03:00:00,8.31,8.81,0.0,13.51,0
2025-07-30 04:00:00,9.48,11.45,0.0,11.99,0
2025-07-30 05:00:00,5.34,7.15,0.0,13.1,0
2025-07-30 06:00:00,6.8,7.3,0.0,11.12,0
2025-07-30 07:00:00,9.46,12.56,0.0,12.17,0
2025-07-30 08:00:00,9.94,12.69,0.0,11.21,0
2025-07-30 09:00:00,6.53,10.96,0.0,11.26,0
2025-07-30 10:00:00,5.66,8.26,0.0,11.35,0
2025-07-30 11:00:00,7.85,8.8,0.0,12.05,0
2025-07-30 12:00:00,8.03,10.65,0.0,11.63,0
2025-07-30 13:00:00,7.42,10.96,0.0,10.34,0
2025-07-30 14:00:00,6.97,8.42,0.0,11.65,0
2025-07-30 15:00:00,4.66,7.68,0.0,11.5,0
2025-07-30 16:00:00,6.3,6.8,0.0,10.6,0
2025-07-30 17:00:00,6.4,10.17,0.0,12.36,0
2025-07-30 18:00:00,5.99,8.95,0.0,12.53,0
2025-07-30 19:00:00,4.37,4.87,0.0,12.49,0
2025-07-30 20:00:00,7.45,9.91,0.0,13.36,0
2025-07-30 21:00:00,7.92,8.42,0.0,11.1,0
2025-07-30 22:00:00,6.09,7.36,0.0,11.12,0
2025-07-30 23:00:00,7.02,9.83,0.0,11.97,0
2025-07-31 00:00:00,6.89,8.73,0.0,11.9,0
2025-07-31 01:00:00,7.11,10.62,0.0,12.11,0
2025-07-31 02:00:00,8.48,10.55,0.0,12.67,0
2025-07-31 03:00:00,8.67,10.63,0.0,11.8,0
2025-07-31 04:00:00,9.47,12.79,3.13,11.73,0
2025-07-31 05:00:00,9.52,11.12,17.51,5.25,0
2025-07-31 06:00:00,8.08,10.05,0.0,11.59,0
2025-07-31 07:00:00,11.67,13.8,0.0,11.11,0
2025-07-31 08:00:00,10.04,11.96,0.0,9.27,0
2025-07-31 09:00:00,7.26,10.65,0.0,10.6,0
2025-07-31 10:00:00,8.04,9.24,0.0,12.72,0
2025-07-31 11:00:00,5.31,6.31,0.0,12.88,0
2025-07-31 12:00:00,7.52,8.24,0.0,10.98,0
2025-07-31 13:00:00,9.29,9.79,0.0,12.75,0
2025-07-31 14:00:00,10.42,14.2,0.0,10.06,0
2025-07-31 15:00:00,6.77,7.69,3.34,10.01,0
2025-07-31 16:00:00,7.19,8.91,0.0,11.63,0
2025-07-31 17:00:00,7.44,11.31,0.0,12.84,0
2025-07-31 18:00:00,9.06,10.89,0.0,13.45,0
2025-07-31 19:00:00,5.53,8.15,0.0,11.63,0
2025-07-31 20:00:00,9.98,10.48,0.0,11.95,0
2025-07-31 21:00:00,6.54,10.22,0.0,12.83,0
2025-07-31 22:00:00,5.68,7.53,0.46,13.64,0
2025-07-31 23:00:00,6.9,7.68,0.0,12.95,0
2025-08-01 00:00:00,6.55,7.33,0.0,11.03,0
2025-08-01 01:00:00,8.23,12.26,0.0,12.7,0
2025-08-01 02:00:00,5.94,7.24,0.0,11.48,0
2025-08-01 03:00:00,8.26,9.06,0.0,13.12,0
2025-08-01 04:00:00,9.01,10.49,13.89,7.64,0
2025-08-01 05:00:00,10.08,12.13,0.0,11.18,0
2025-08-01 06:00:00,9.14,11.32,0.0,12.88,0
2025-08-01 07:00:00,10.0,12.53,0.0,12.42,0
2025-08-01 08:00:00,7.49,9.77,0.0,12.32,0
2025-08-01 09:00:00,8.56,11.34,0.0,12.02,0
2025-08-01 10:00:00,5.25,6.92,0.58,11.38,0
2025-08-01 11:00:00,7.59,12.08,3.34,11.32,0
2025-08-01 12:00:00,7.99,9.4,0.0,13.76,0
2025-08-01 13:00:00,7.89,11.51,0.0,13.53,0
2025-08-01 14:00:00,5.23,6.52,0.0,11.85,0
2025-08-01 15:00:00,6.49,6.99,0.0,10.32,0
2025-08-01 16:00:00,6.53,7.03,5.19,9.75,0
2025-08-01 17:00:00,6.24,8.6,0.0,12.12,0
2025-08-01 18:00:00,7.59,10.99,0.0,12.23,0
2025-08-01 19:00:00,6.49,7.11,7.61,10.06,0
2025-08-01 20:00:00,6.95,7.9,2.35,11.76,0
2025-08-01 21:00:00,6.37,8.83,0.0,12.59,0
2025-08-01 22:00:00,8.4,10.4,0.0,11.49,0
2025-08-01 23:00:00,8.68,9.98,0.0,11.58,0
2025-08-02 00:00:00,7.19,7.69,0.0,11.13,0
2025-08-02 01:00:00,11.19,13.56,0.0,12.21,0
2025-08-02 02:00:00,7.04,9.82,0.0,12.69,0
2025-08-02 03:00:00,9.34,11.93,0.0,12.86,0
2025-08-02 04:00:00,7.11,9.14,0.0,9.99,0
2025-08-02 05:00:00,9.26,9.99,0.0,12.38,0
2025-08-02 06:00:00,9.2,11.57,0.0,11.17,0
2025-08-02 07:00:00,7.12,9.41,0.0,12.47,0
2025-08-02 08:00:00,8.1,8.6,0.0,11.16,0
2025-08-02 09:00:00,10.37,12.01,0.0,12.59,0
2025-08-02 10:00:00,6.98,9.42,3.3,10.33,0
2025-08-02 11:00:00,8.25,10.16,0.0,11.5,0
2025-08-02 12:00:00,7.96,8.46,0.0,12.64,0
2025-08-02 13:00:00,7.3,8.53,3.08,10.48,0
2025-08-02 14:00:00,5.08,6.24,0.0,12.77,0
2025-08-02 15:00:00,7.99,10.66,0.0,12.59,0
2025-08-02 16:00:00,6.88,12.0,0.0,11.91,0
2025-08-02 17:00:00,8.11,10.27,0.0,11.64,0
