vessel_id,vessel_name,imo_mmsi,line_operator,loa_m,beam_m,draft_m
V3724,GULF SPIRIT 19,IMO9941165|MMSI662943147,Samsara Shipping,273.614473990295,35.9879306528397,11.266075140316152
V3725,MV STAR 716,IMO9005980|MMSI512956407,Evergreen,348.01526442329157,41.62159115650467,11.967279610319961
V3726,NEPTUNE TRADER 864,IMO9926495|MMSI628240314,ZIM,261.45812533558654,37.491249455111905,11.058855475428906
V3727,ATLANTIC VOYAGER 224,IMO9822249|MMSI947944409,Adani Logistics,300.471068278361,47.61016922880663,11.704362785095055
V3728,ARABIAN CHALLENGER 505,IMO9319233|MMSI867467654,COSCO,208.10116966883507,38.53777960638245,13.44705998401236
V3729,APL PHOENIX 145,IMO9558931|MMSI600119174,MSC,292.2356319483535,53.066357584092025,12.82754089686921
V3730,ATLANTIC NAVIGATOR 751,IMO9753919|MMSI957996334,Samsara Shipping,388.3675367895793,53.99685440105865,14.485284467528253
V3731,OOCL HORIZON 858,IMO9214848|MMSI580100050,Samsara Shipping,258.4794766028915,43.00622056234483,12.04162895280936
V3732,PACIFIC HORIZON 272,IMO9731794|MMSI481690110,COSCO,316.5999119808546,51.08925886330394,13.012233995091576
V3733,NEPTUNE HORIZON 370,IMO9154723|MMSI446096878,ZIM,242.8822891211104,35.29257704748773,11.503464622504795
V3734,TRITON SPIRIT 355,IMO9760790|MMSI711528369,Evergreen,263.11908651053585,39.53371823398199,12.626122944024301
V3735,SAPPHIRE NAVIGATOR 28,IMO9106445|MMSI489594330,Evergreen,259.4688222663152,37.26659344402076,12.7041353009423
V3736,ORION CHALLENGER 139,IMO9999382|MMSI407579891,ZIM,315.10218307945325,50.51666053537071,11.52479594436801
V3737,INDIA HORIZON 443,IMO9463914|MMSI651107288,Evergreen,267.70205287090425,34.11588868034421,13.619510521641415
V3738,SAPPHIRE NAVIGATOR 827,IMO9976296|MMSI762934036,Maersk,245.01564919960887,29.923670249690176,10.514828138966072
V3739,PACIFIC PRIDE 623,IMO9547257|MMSI701734219,COSCO,243.73722304965662,27.73361434448234,11.0458548460179
V3740,BAY TRADER 3,IMO9553247|MMSI678590698,ZIM,250.62517573152064,44.097385883643916,13.577892927602427
V3741,TRITON STAR 239,IMO9819639|MMSI933191561,ZIM,224.6047059579802,41.65797150768254,12.995432693195713
V3742,MV PRIDE 510,IMO9946622|MMSI575471509,COSCO,284.91594301341974,32.328756800600296,10.937134364673936
V3743,YM SPIRIT 27,IMO9123527|MMSI987490855,CMA CGM,332.33669323246,46.517665730033066,13.0802665177969
V3744,YM PRIDE 847,IMO9202666|MMSI674468732,Maersk,314.1565783577831,44.98939400389237,11.778454969205974
V3745,MT TRADER 31,IMO9187454|MMSI725181492,Maersk,321.1932540126084,48.89493863722561,12.844865559067483
V3746,SAPPHIRE PRIDE 737,IMO9093024|MMSI894875030,ONE,267.58758929208085,39.16919169573764,12.1193243395074
V3747,ORION UNITY 570,IMO9425238|MMSI609640161,ZIM,261.22635463195184,31.07648988902404,13.13084341156157
V3748,MV VOYAGER 650,IMO9312226|MMSI983068379,ZIM,294.4020694047603,48.748641772237846,12.940693287116165
V3749,OOCL VOYAGER 841,IMO9952930|MMSI759991496,Maersk,371.6750576602255,47.821040937612715,14.596882094650882
V3750,ORION PRIDE 599,IMO9902311|MMSI763276923,ZIM,322.6026820506497,49.42324017739607,13.31904412428071
V3751,MT SPIRIT 157,IMO9828530|MMSI501530227,ZIM,217.28232798671124,33.76165224695965,12.521012722002553
V3752,MT HORIZON 906,IMO9159981|MMSI620799678,ZIM,264.5774975700572,53.02851839513952,15.53472887494873
V3753,TRITON UNITY 895,IMO9170040|MMSI872905822,ONE,345.7358354666808,41.30510911266375,11.749377270839272
V3754,MT SPIRIT 940,IMO9370475|MMSI596050387,CMA CGM,206.32867004432075,37.75203410932434,12.305393242641234
V3755,SAPPHIRE HORIZON 470,IMO9179723|MMSI604198196,COSCO,278.0416577272574,53.64945572960624,11.654967538062369
V3756,INDIA STAR 916,IMO9855194|MMSI660574042,CMA CGM,337.253231591991,38.822108622313436,11.53436339775269
V3757,ARABIAN EAGLE 294,IMO9559641|MMSI707087656,Samsara Shipping,232.8282632891599,42.02217949429358,11.558593597351335
V3758,NEPTUNE NAVIGATOR 356,IMO9137227|MMSI657425523,COSCO,317.1227345647566,37.628311273915045,14.001654903331831
V3759,YM HORIZON 485,IMO9261020|MMSI758082495,Evergreen,235.7183393951768,39.03736124986419,13.562352845203051
V3760,YM EAGLE 217,IMO9420637|MMSI583961257,COSCO,367.32141020740926,41.6054746134495,11.821801755857518
V3761,PACIFIC TRADER 471,IMO9033716|MMSI704204338,Hapag-Lloyd,259.82167448210845,43.95575340354504,15.081511989641458
V3762,PACIFIC VOYAGER 893,IMO9304601|MMSI558160210,ONE,224.52718344351555,40.579956504088756,10.582889695357146
V3763,INDIA VOYAGER 582,IMO9348598|MMSI913303624,Samsara Shipping,295.04259859143906,38.78526038831914,11.40221658273221
V3764,ARABIAN HORIZON 877,IMO9655842|MMSI722396183,Adani Logistics,208.22361983688518,34.72535782375411,10.354981523861513
V3765,OOCL PRIDE 932,IMO9427683|MMSI693250421,CMA CGM,219.47117589797492,36.145448112504376,11.995468207988697
V3766,ARABIAN HORIZON 601,IMO9625194|MMSI938060847,Evergreen,216.9860891608493,35.56050089831802,11.373334042441149
V3767,PACIFIC NAVIGATOR 930,IMO9651974|MMSI967270866,COSCO,288.6341053901062,44.56908005808326,12.637811088448343
V3768,MV STAR 476,IMO9331438|MMSI528021567,Hapag-Lloyd,,,
V3769,INDIA PHOENIX 905,IMO9596467|MMSI590505593,Hapag-Lloyd,233.06191337131492,44.1490125301076,10.30959150942447
V3770,YM VOYAGER 333,IMO9776103|MMSI611065287,ZIM,365.70628570068,39.068904593071785,12.972052802015037
V3771,NEPTUNE VOYAGER 926,IMO9996296|MMSI656207634,ONE,201.43925645068515,31.921520961436713,12.74603341000401
V3772,PACIFIC CHALLENGER 49,IMO9857703|MMSI476247975,ONE,211.9125788867222,32.5631891423456,9.473766942950492
V3773,NEPTUNE PRIDE 743,IMO9027771|MMSI805466260,Evergreen,275.9071849222759,34.70149846424119,12.506165886885974
V3774,ARABIAN SPIRIT 105,IMO9923745|MMSI557877777,ZIM,361.2339564103722,42.96957000159361,14.195805476513888
V3775,BAY STAR 435,IMO9081292|MMSI685894627,Evergreen,329.89714270473434,47.753181421875226,13.105043122920307
V3776,YM TRADER 3,IMO9145535|MMSI605096311,Maersk,219.23492461452378,40.01888552670662,10.220849940913045
V3777,SAPPHIRE HORIZON 572,IMO9973451|MMSI981037711,CMA CGM,172.89453349833215,30.160752996135038,11.298225088926205
V3778,YM STAR 568,IMO9410109|MMSI485843903,Maersk,299.1333204382344,43.44872661674619,13.147751020985444
V3779,ORION PRIDE 736,IMO9371159|MMSI795366840,Hapag-Lloyd,285.66240953067637,47.98293686325123,13.190557069090008
V3780,BAY NAVIGATOR 482,IMO9731412|MMSI869028492,ZIM,301.8698450705905,51.78810512938285,15.030580774309872
V3781,ATLANTIC STAR 349,IMO9329663|MMSI935703214,Samsara Shipping,252.40639738661417,41.230403133021916,12.859673154523731
V3782,ORION STAR 481,IMO9327032|MMSI507057437,ZIM,296.77357050688886,53.067349539117174,14.272548540262374
V3783,MV VOYAGER 837,IMO9888118|MMSI646837617,COSCO,333.52433663374745,43.322466732277356,15.062591123121544
V3784,APL UNITY 365,IMO9804780|MMSI992210130,MSC,301.5292188025512,51.916442403877284,11.729198974780399
V3785,ORION EXPLORER 366,IMO9322179|MMSI902514359,MSC,243.5221916931024,43.316426389085926,13.288291764025368
V3786,YM PRIDE 59,IMO9092906|MMSI937309766,Maersk,303.7979288814364,45.81216668303034,13.912742522769468
V3787,ARABIAN PRIDE 540,IMO9024473|MMSI540290559,ONE,273.6323408652097,39.50124961020847,12.988022110102108
V3788,GULF SPIRIT 649,IMO9245506|MMSI745369407,Adani Logistics,261.93391397090494,49.35807306142588,13.418265685345201
V3789,SAPPHIRE PHOENIX 783,IMO9765351|MMSI755249514,Hapag-Lloyd,237.74913769685986,32.39270878830348,9.42425205611462
V3790,TRITON EXPLORER 498,IMO9918010|MMSI670590727,COSCO,314.3593369538228,49.450226198568814,13.233940947889078
V3791,CS HORIZON 175,IMO9988982|MMSI755363207,COSCO,271.77346024562047,46.885433328884474,13.836702538331451
V3792,MT PRIDE 676,IMO9515662|MMSI748558933,ZIM,299.25571759699505,44.94731431148906,14.709387947162027
V3793,INDIA SPIRIT 703,IMO9797741|MMSI859673957,Samsara Shipping,159.1479424487973,29.600441699363643,10.791459280453132
V3794,MT HORIZON 62,IMO9859761|MMSI640593898,ONE,272.4112770422349,37.482688096312714,12.563818783486049
V3795,MT UNITY 269,IMO9796506|MMSI496289131,MSC,176.6092635091984,25.926219599718458,8.933215983490097
V3796,ORION SPIRIT 758,IMO9335417|MMSI904428406,CMA CGM,224.80431198179113,37.307425071011615,11.612664051198957
V3797,SAPPHIRE EAGLE 723,IMO9259687|MMSI758317756,Hapag-Lloyd,203.40798524776451,41.262799780432275,11.256401580394737
V3798,ORION CHALLENGER 172,IMO9022822|MMSI691112420,CMA CGM,312.16231122811035,48.192256154099795,13.420714759504841
V3799,PACIFIC VOYAGER 907,IMO9427417|MMSI481850908,Hapag-Lloyd,352.4052326941678,51.262696160840534,15.598063634735514
V3800,APL UNITY 184,IMO9682315|MMSI810596160,ZIM,333.9522073063508,50.760080211278634,14.304142572279742
V3801,MT VOYAGER 105,IMO9746479|MMSI470820481,Adani Logistics,316.32243306869316,46.27326944988484,12.897576914998469
V3802,PACIFIC CHALLENGER 823,IMO9710278|MMSI648471523,Hapag-Lloyd,199.40157909574344,33.58718659708094,11.836044944149455
V3803,ARABIAN EXPLORER 430,IMO9684396|MMSI861585794,Maersk,287.423502199633,43.61479987796102,16.60723435000324
V3804,ATLANTIC PHOENIX 933,IMO9580203|MMSI980129086,Maersk,203.96561455758064,36.97174434069162,12.216510171539294
V3805,ATLANTIC EAGLE 498,IMO9760078|MMSI843665324,Samsara Shipping,236.49880913318378,34.31600060738255,12.693207775438239
V3806,ORION TRADER 784,IMO9478297|MMSI805310858,Hapag-Lloyd,343.97913743769874,50.371666087797934,11.80009336015348
V3807,APL EXPLORER 708,IMO9261608|MMSI602499395,Adani Logistics,227.09814507722461,44.4319192222006,12.581431240281258
V3808,ARABIAN NAVIGATOR 533,IMO9330197|MMSI761165056,Maersk,233.65468510087237,36.88428989305449,10.085164920612884
V3809,INDIA STAR 443,IMO9145347|MMSI853748478,Evergreen,292.55165243393907,48.669331961004914,13.645824666248624
V3810,ARABIAN VOYAGER 835,IMO9531675|MMSI912724583,Maersk,279.59637092253087,45.577231407026424,14.22624683797098
V3811,ATLANTIC CHALLENGER 262,IMO9693006|MMSI545824624,Adani Logistics,330.11525660072283,45.12365868518028,15.309820386101412
V3812,MT HORIZON 598,IMO9295565|MMSI457638567,Hapag-Lloyd,265.7258773966681,33.39332013566224,10.375287034442987
V3813,YM NAVIGATOR 35,IMO9165342|MMSI645768553,COSCO,297.1232307952241,42.47172345777994,15.0316287289048
V3814,TRITON PRIDE 165,IMO9392418|MMSI986475619,ZIM,249.7411906865275,34.28237179402962,10.581250194292888
V3815,GULF PRIDE 394,IMO9711666|MMSI758429508,Samsara Shipping,346.04381133273597,46.93488471710707,12.61359891467709
V3816,ARABIAN VOYAGER 443,IMO9263634|MMSI745132513,Evergreen,223.15118193323357,32.65793890290099,12.634104278496341
V3817,CS TRADER 174,IMO9317885|MMSI567730290,ONE,303.59898927145287,45.36973344534301,12.683639931444814
V3818,GULF TRADER 262,IMO9517692|MMSI410023895,Adani Logistics,264.2898042340828,42.06871097187532,13.96746021330228
V3819,GULF STAR 128,IMO9936682|MMSI723476706,Samsara Shipping,335.93665436009707,43.64984180878009,13.316240897209573
V3820,APL NAVIGATOR 976,IMO9360408|MMSI447739667,ZIM,304.32785321778323,52.06751143643386,13.994532833967511
V3821,CS PHOENIX 496,IMO9944042|MMSI434845012,ONE,250.3455936787682,32.138079830687474,11.886617349875875
V3822,ATLANTIC PRIDE 424,IMO9102492|MMSI637898290,MSC,358.09218869174606,38.59532858763563,13.419098582672099
V3823,NEPTUNE VOYAGER 359,IMO9504817|MMSI747477516,Maersk,348.16844845240536,53.871325119429045,14.500446225151906
V3824,PACIFIC HORIZON 779,IMO9588826|MMSI829080737,Adani Logistics,362.84797910938516,49.00726554728245,12.410842891840481
V3825,MT EAGLE 930,IMO9927478|MMSI820113858,COSCO,347.7703360716162,49.364038652505705,11.801195659002744
V3826,OOCL CHALLENGER 333,IMO9382526|MMSI846547622,ZIM,347.43529231821896,49.71403869285493,13.656207855870116
V3827,ARABIAN STAR 580,IMO9251148|MMSI851591964,Adani Logistics,307.38350682799006,36.619955260130894,15.734688087690703
V3828,BAY SPIRIT 904,IMO9388493|MMSI736707793,MSC,298.60285555608397,45.41375105301574,13.779701755278806
V3829,BAY EAGLE 193,IMO9196467|MMSI541410575,Hapag-Lloyd,371.38828984054055,40.96414609483064,11.218867467253821
V3830,NEPTUNE SPIRIT 414,IMO9070648|MMSI538146824,COSCO,385.27439731214434,45.16732061016964,14.29165457076102
V3831,ORION EXPLORER 60,IMO9364384|MMSI573985190,Maersk,320.06433231873456,41.43405608793964,15.176542302012288
V3832,YM HORIZON 781,IMO9364426|MMSI484375860,Samsara Shipping,242.55666572170313,35.82052821386366,11.385700821839897
V3833,SAPPHIRE VOYAGER 416,IMO9614895|MMSI410717522,CMA CGM,239.47680446599196,35.27803018717763,12.999602856480639
V3834,ORION EXPLORER 478,IMO9715311|MMSI418231372,Maersk,265.1767370522134,35.26810786990908,14.015785222184125
V3835,MV EAGLE 808,IMO9157187|MMSI586591379,Evergreen,308.44188147853623,38.326980192784546,13.08085235732115
V3836,PACIFIC NAVIGATOR 755,IMO9369922|MMSI926490082,ZIM,353.3529503433286,48.00810010381015,12.230411025455835
V3837,ARABIAN PRIDE 2,IMO9838084|MMSI719941363,Samsara Shipping,266.75127041681395,35.6869959197412,12.59524649079912
V3838,SAPPHIRE EXPLORER 19,IMO9228591|MMSI536860192,CMA CGM,388.1170975930177,45.605291553882694,14.302623187119968
V3839,PACIFIC CHALLENGER 813,IMO9340658|MMSI536713899,Evergreen,311.3255225479572,43.27071994264077,14.412202591672528
V3840,OOCL UNITY 528,IMO9724043|MMSI562400110,Maersk,272.25994128098705,42.7756531373892,10.443541486920187
V3841,BAY UNITY 683,IMO9433144|MMSI548971353,Samsara Shipping,333.79658215092303,42.02473074898394,15.403727491551013
V3842,OOCL PRIDE 672,IMO9975299|MMSI575641835,Maersk,260.27577298913127,44.76989210862004,13.014189747709649
V3843,NEPTUNE EAGLE 395,IMO9412346|MMSI645387783,Hapag-Lloyd,351.78935773784485,41.96689792808264,12.783420683495194
V3844,CS NAVIGATOR 253,IMO9166058|MMSI844685658,CMA CGM,328.97906030913634,38.90555118152268,15.338847185405116
V3845,BAY EAGLE 463,IMO9870808|MMSI505380952,ZIM,322.77785902880606,40.22977490554604,13.695230269520911
V3846,NEPTUNE UNITY 466,IMO9582430|MMSI466129219,COSCO,291.7291228404229,39.423252553009775,14.596621646805076
V3847,APL VOYAGER 870,IMO9895815|MMSI713650635,COSCO,272.4597586281472,36.16515972864591,13.457398845032781
V3848,ATLANTIC UNITY 515,IMO9943153|MMSI581728981,Samsara Shipping,291.3366938822324,40.37415053037134,10.945809332854012
V3849,INDIA SPIRIT 479,IMO9463174|MMSI933275742,Maersk,248.78100772849302,37.27259591757074,11.928053942976009
V3850,ORION TRADER 452,IMO9434038|MMSI771921539,Maersk,338.39842295890736,46.87890984671366,12.84476184484749
V3851,OOCL SPIRIT 672,IMO9343712|MMSI688722285,Evergreen,229.17782020817225,29.853488170668996,12.93448724078527
V3852,ARABIAN UNITY 877,IMO9276342|MMSI718367243,Samsara Shipping,224.60352115221565,38.56049883869763,13.43367820733974
V3853,SAPPHIRE EAGLE 885,IMO9414279|MMSI482489377,ZIM,283.43467707719975,41.24746410722116,14.89121421467478
V3854,MV CHALLENGER 980,IMO9924415|MMSI436466705,COSCO,374.36146009354013,40.952978185898566,14.792692793991067
V3855,GULF CHALLENGER 410,IMO9780994|MMSI876311829,COSCO,230.06371055914457,36.49475827815136,13.168615375657236
V3856,PACIFIC EAGLE 827,IMO9016006|MMSI525651756,Samsara Shipping,289.0714379223936,40.9075947371549,11.983658414557373
V3857,ORION EAGLE 109,IMO9589216|MMSI751306084,MSC,330.87535964885586,41.83345998234331,12.92928527316199
V3858,APL STAR 685,IMO9146648|MMSI431211294,ZIM,288.5789638324841,51.03738700850988,11.59367398424998
V3859,OOCL PRIDE 162,IMO9011960|MMSI858405523,Adani Logistics,275.32509974475454,38.97254777395431,12.804752509227372
V3860,MV EXPLORER 663,IMO9465356|MMSI640029825,CMA CGM,291.9641055658626,53.083927076704136,13.932246043741438
V3861,ORION PHOENIX 1,IMO9482345|MMSI508061869,COSCO,281.52586427360865,42.88099877211208,13.792824942636068
V3862,SAPPHIRE VOYAGER 860,IMO9903855|MMSI608076891,COSCO,207.03709560128766,40.8675110759755,10.858117634344834
V3863,NEPTUNE PHOENIX 207,IMO9630232|MMSI661980908,ONE,249.98789752109886,36.92359998407587,11.797861598873926
V3864,ORION UNITY 670,IMO9558555|MMSI931667821,ONE,322.51181197269244,39.706588722121104,12.518217921524208
V3865,ORION UNITY 128,IMO9060957|MMSI572687740,Adani Logistics,352.7946985687666,49.50443302773842,14.68108807847754
V3866,ORION HORIZON 324,IMO9285340|MMSI931864955,Evergreen,230.86753692469688,27.96181183860778,12.912493284877444
V3867,MT VOYAGER 15,IMO9890677|MMSI497306266,Adani Logistics,311.7394588691304,43.57311143211515,12.803942790311195
V3868,MT STAR 73,IMO9960878|MMSI459695305,MSC,236.87073833500259,43.35436544347387,13.472372388458181
V3869,BAY VOYAGER 402,IMO9462451|MMSI648885340,Adani Logistics,229.70868934208528,38.36542623180716,10.36379591625413
V3870,ATLANTIC SPIRIT 652,IMO9034008|MMSI995360024,Evergreen,,,
V3871,GULF SPIRIT 308,IMO9901585|MMSI415462409,Hapag-Lloyd,279.2484025143708,37.15260482769719,10.132541650192172
V3872,BAY SPIRIT 460,IMO9651635|MMSI439032038,CMA CGM,289.28405125721537,44.630352372257526,14.210531865978469
V3873,TRITON NAVIGATOR 429,IMO9491006|MMSI817888388,Adani Logistics,268.69574667425405,28.129569596136093,12.413488832978114
V3874,BAY PRIDE 916,IMO9211825|MMSI732583329,Adani Logistics,262.3516134189352,49.46634272907967,12.025772317817852
V3875,TRITON VOYAGER 298,IMO9701624|MMSI608761605,Adani Logistics,281.6727308651866,41.385037230497836,12.340595899474533
V3876,YM CHALLENGER 775,IMO9596088|MMSI619610860,Hapag-Lloyd,225.93829634468077,34.39121024517063,11.773540057980016
V3877,NEPTUNE EAGLE 249,IMO9534563|MMSI579147499,CMA CGM,200.80583532793253,34.79861013253905,10.06612446894181
V3878,CS UNITY 334,IMO9122913|MMSI638866740,Adani Logistics,341.43787272431786,52.004982930718235,13.175201249746657
V3879,ORION STAR 350,IMO9458976|MMSI882192085,Adani Logistics,310.52066491954025,50.20206058432575,13.542356832736031
V3880,APL STAR 896,IMO9238728|MMSI463431843,Adani Logistics,322.8151016715807,44.69433985273574,14.331379107077852
V3881,INDIA STAR 367,IMO9527938|MMSI599393456,ZIM,354.18764648052456,52.67942134896622,12.812213821106786
V3882,NEPTUNE PHOENIX 501,IMO9555603|MMSI917730925,MSC,322.6267432282556,39.746594640860245,11.93310310978439
V3883,SAPPHIRE NAVIGATOR 952,IMO9183466|MMSI805879849,Samsara Shipping,293.2547991159003,41.88383196590532,10.088335468547035
V3884,NEPTUNE VOYAGER 591,IMO9882405|MMSI844751542,Hapag-Lloyd,357.0213247370315,38.12941005160129,11.620861276719296
V3885,BAY EXPLORER 464,IMO9373711|MMSI590801865,ONE,245.60923184790917,36.75793451108719,12.605587036719863
V3886,APL CHALLENGER 430,IMO9686497|MMSI452109379,COSCO,345.92814494268436,37.52544524774094,12.579672785291951
V3887,OOCL TRADER 754,IMO9453803|MMSI911448180,Maersk,351.5481912082665,54.60006000578853,12.358446654686686
V3888,TRITON EAGLE 294,IMO9771781|MMSI851465299,COSCO,321.661875620465,53.293401157456486,15.507115285269311
V3889,MV SPIRIT 558,IMO9212099|MMSI941171090,Evergreen,342.8174850873166,48.20159451876304,14.883261029891363
V3890,ORION TRADER 720,IMO9063472|MMSI590564969,ONE,214.46724933587222,33.479103713638956,10.180050539025777
V3891,ARABIAN CHALLENGER 764,IMO9943664|MMSI769477325,Hapag-Lloyd,337.459529253217,41.311478959243026,12.232168385582218
V3892,APL EXPLORER 308,IMO9653963|MMSI786080542,Samsara Shipping,273.3756425322352,37.76378852568821,13.556048088663786
V3893,CS TRADER 885,IMO9923408|MMSI762112307,COSCO,202.71818222505317,35.89512560278434,12.38991677165823
V3894,MV NAVIGATOR 208,IMO9843158|MMSI578442983,Hapag-Lloyd,256.8003364906135,27.778876296166814,12.523047095703935
V3895,NEPTUNE PRIDE 682,IMO9550853|MMSI818419700,Maersk,351.4995925450054,49.01589823375628,11.546042241827251
V3896,SAPPHIRE EAGLE 741,IMO9844557|MMSI593126687,ONE,292.32305842305254,46.224481408174626,13.679471485252504
V3897,GULF NAVIGATOR 286,IMO9492394|MMSI876634435,Hapag-Lloyd,315.01307680738586,50.5411973915073,11.433353988883924
V3898,PACIFIC PRIDE 816,IMO9640375|MMSI566448251,Samsara Shipping,279.24918969155283,36.64833963499895,10.994686336429245
V3899,CS UNITY 628,IMO9172162|MMSI741769436,ONE,294.87802386070666,35.14548326739982,12.891117172452194
V3900,MV STAR 912,IMO9243523|MMSI772756349,ONE,287.7882384352316,46.03830347964826,14.120121519838005
V3901,SAPPHIRE EXPLORER 335,IMO9700173|MMSI725091003,Evergreen,313.0494267811005,40.33697398730404,11.168434766908494
V3902,TRITON PRIDE 437,IMO9868554|MMSI940892655,COSCO,338.6927109930716,46.40248573245849,11.405193993870828
V3903,APL CHALLENGER 813,IMO9384498|MMSI464083666,Hapag-Lloyd,297.155849938593,49.946409792417654,14.401462087143017
V3904,ARABIAN NAVIGATOR 216,IMO9312534|MMSI870571598,Evergreen,319.19495272082736,40.571489544032005,12.002421674742921
V3905,YM TRADER 558,IMO9460704|MMSI590152537,MSC,280.152397060474,42.1664748909526,12.518706072804047
V3906,TRITON NAVIGATOR 219,IMO9412018|MMSI624774091,Evergreen,212.08384354844313,40.9981590494108,10.626231039424187
V3907,MT PRIDE 481,IMO9165357|MMSI823195505,Evergreen,333.75469656258764,45.06655304187515,11.145828000621535
V3908,NEPTUNE VOYAGER 624,IMO9051486|MMSI953585501,Hapag-Lloyd,355.8479119287871,45.80790673050044,13.991921667488478
V3909,CS NAVIGATOR 93,IMO9454145|MMSI657206566,Samsara Shipping,291.606417474242,44.81382369651461,12.683929824338389
V3910,OOCL STAR 731,IMO9996933|MMSI505142223,Hapag-Lloyd,253.53654401372614,33.60512819152003,11.715100620130917
V3911,APL UNITY 281,IMO9380458|MMSI741615010,CMA CGM,310.90139889983624,38.23209852147372,13.351335927657336
V3912,NEPTUNE HORIZON 167,IMO9938543|MMSI777952105,ZIM,304.6541896612964,49.49337615725024,10.93037055119724
V3913,ARABIAN UNITY 438,IMO9083675|MMSI439068205,Adani Logistics,209.68802837824254,42.10536862652043,12.082217847136299
V3914,YM EAGLE 913,IMO9006424|MMSI718036151,MSC,252.06685012747909,36.28828816155513,13.25948632912383
V3915,BAY EXPLORER 524,IMO9869595|MMSI513765415,ONE,291.45493911224406,40.42286045182824,15.046099433494222
V3916,CS STAR 427,IMO9407750|MMSI927858433,ONE,298.03254764688734,50.09395700823565,14.003856726197204
V3917,CS EAGLE 358,IMO9058697|MMSI590803802,CMA CGM,274.89933879603774,47.9487649481577,14.877689389497284
V3918,ORION PHOENIX 97,IMO9264850|MMSI980774360,Evergreen,207.93622782389377,36.64920124635139,11.30567295605649
V3919,CS VOYAGER 467,IMO9602837|MMSI740150017,ZIM,245.42569274525707,33.18431905610753,12.764127133743708
V3920,YM VOYAGER 772,IMO9795278|MMSI590882445,Samsara Shipping,253.93369894368095,40.84947192180654,12.56162125908274
V3921,YM STAR 522,IMO9615000|MMSI780335615,COSCO,368.5683639398042,45.93186550955942,12.73628823005911
V3922,YM EAGLE 622,IMO9451004|MMSI578503728,Maersk,193.79879809970134,24.019201370930894,8.627471650402576
V3923,ATLANTIC CHALLENGER 140,IMO9292088|MMSI468027275,ZIM,329.2497945964882,40.54878937384533,11.79283696636831
V3924,YM TRADER 47,IMO9777906|MMSI580803641,Hapag-Lloyd,288.7556347493211,44.939890739581024,12.206276264799776
V3925,ATLANTIC UNITY 984,IMO9295399|MMSI717492375,Adani Logistics,251.5104761930432,44.675100303579526,11.239559015590517
V3926,NEPTUNE TRADER 264,IMO9220711|MMSI685633766,ZIM,213.19662339470628,37.638538361630445,13.159989313096226
V3927,ATLANTIC STAR 536,IMO9430846|MMSI673439265,Hapag-Lloyd,315.6653260680271,44.701203240262416,15.794024980762806
V3928,MT UNITY 327,IMO9851588|MMSI421854693,CMA CGM,311.6331689230091,52.59595277758042,12.095464159824578
V3929,BAY SPIRIT 29,IMO9876890|MMSI738178300,Maersk,314.55356712693117,43.10856443897981,15.151818125304422
V3930,YM PRIDE 61,IMO9644128|MMSI455819304,ZIM,,,
V3931,OOCL CHALLENGER 74,IMO9494577|MMSI534082630,Samsara Shipping,229.8367262776025,37.04346945400356,12.350150378595467
V3932,INDIA TRADER 404,IMO9553515|MMSI941299975,Hapag-Lloyd,246.85124984082123,28.580861606887844,11.578005817400479
V3933,PACIFIC PHOENIX 301,IMO9818657|MMSI698646800,ZIM,285.36532126707766,39.965668117912394,13.6605573530308
V3934,ATLANTIC EAGLE 388,IMO9765052|MMSI462331753,CMA CGM,251.93322346712637,35.233360051456,11.716910803527885
V3935,APL STAR 572,IMO9110754|MMSI983290079,Maersk,268.3632296393227,40.66340070987602,12.298948118123873
V3936,APL UNITY 695,IMO9989978|MMSI702837330,COSCO,332.17282473263435,42.26717499582691,12.032116399686501
V3937,NEPTUNE STAR 141,IMO9415156|MMSI752841408,Maersk,283.0628153158171,45.979145254021866,11.773584364729285
V3938,ARABIAN UNITY 958,IMO9053812|MMSI633032498,Evergreen,331.44019687507847,41.52156371454019,15.044168771146293
V3939,ATLANTIC SPIRIT 376,IMO9142238|MMSI826416754,COSCO,242.5287375288088,44.30964037230257,11.112607107299187
V3940,TRITON EXPLORER 298,IMO9739053|MMSI432421840,CMA CGM,226.84094932512346,33.02948750668622,10.285627564598757
V3941,BAY VOYAGER 745,IMO9513219|MMSI616579317,ZIM,319.51361153104455,48.053277888708806,12.600933552738265
V3942,MT SPIRIT 428,IMO9481108|MMSI973388260,ONE,314.39438024316286,45.45100355296508,13.90262220314834
V3943,SAPPHIRE PHOENIX 239,IMO9639210|MMSI813332670,Samsara Shipping,350.2775829309123,40.636029447101684,13.095440770276687
V3944,BAY PHOENIX 211,IMO9952656|MMSI831070652,MSC,328.3240902264035,44.88468632136819,14.560777599559229
V3945,MV VOYAGER 830,IMO9114824|MMSI933556083,Adani Logistics,352.4863217995286,39.43069914819463,12.420006934268704
V3946,MT PHOENIX 877,IMO9748064|MMSI573459843,Hapag-Lloyd,231.21006088644577,37.22933797170489,13.255620784450727
V3947,CS NAVIGATOR 737,IMO9444956|MMSI508305817,ZIM,,,
V3948,ATLANTIC VOYAGER 782,IMO9073551|MMSI527468968,Evergreen,325.2884095935046,52.17355381534221,13.63588060922645
V3949,ORION PHOENIX 956,IMO9957255|MMSI518515789,Adani Logistics,300.9406164140594,43.717405447297914,13.401099791032127
